Order ID,Order Date,Customer Name,Segment,Country,City,State,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
ORD-105255,2023-03-08,Customer 5256,Consumer,India,Ahmedabad,Delhi,North,Furniture,Chairs,Product 389,1214.41,4,0.05,245.01
ORD-105256,2025-05-03,Customer 5257,Consumer,India,,Delhi,South,Technology,Phones,Product 494,1289.2,8,0.3,96.08
ORD-105257,2024-12-07,Customer 5258,Home Office,India,Kochi,Uttar Pradesh,West,Furniture,Chairs,Product 137,3111.64,1,0.1,-1.02
ORD-105258,2022-06-23,Customer 5259,Consumer,India,Kolkata,Karnataka,North,Furniture,Tables,Product 49,849.57,10,0.2,42.48
ORD-105259,2022-12-18,Customer 5260,Corporate,India,Jaipur,Gujarat,North,Office Supplies,Pens,Product 147,752.78,1,0.4,51.46
ORD-105260,2024-09-12,Customer 5261,Corporate,India,Bengaluru,Telangana,North,Technology,Tablets,Product 5,1732.93,1,0.3,33.77
ORD-105261,2023-02-02,Customer 5262,Corporate,India,Jaipur,Rajasthan,West,Office Supplies,Binders,Product 224,151.05,4,0.0,33.66
ORD-105262,2024-02-04,Customer 5263,Home Office,India,Ahmedabad,Uttar Pradesh,South,Furniture,Bookcases,Product 392,2707.3,1,0.3,33.92
ORD-105263,2023-12-24,Customer 5264,Home Office,India,Bengaluru,Maharashtra,South,Technology,Tablets,Product 147,299.75,5,0.2,17.11
ORD-105264,2022-09-17,Customer 5265,Home Office,India,Pune,Delhi,South,Office Supplies,Paper,Product 387,137.68,6,0.0,11.61
ORD-105265,2023-10-14,Customer 5266,Home Office,India,Chennai,Kerala,East,Furniture,Storage,Product 279,1831.49,7,0.05,235.69
ORD-105266,2024-09-21,Customer 5267,Consumer,India,Pune,Maharashtra,North,Technology,Tablets,Product 299,2535.48,8,0.2,27.97
ORD-105267,2023-01-09,Customer 5268,Consumer,India,Hyderabad,Delhi,East,Furniture,Bookcases,Product 266,858.93,8,0.0,74.98
ORD-105268,2025-06-17,Customer 5269,Consumer,India,Bengaluru,Gujarat,South,Office Supplies,Labels,Product 84,550.43,2,0.0,54.37
ORD-105269,2023-10-05,Customer 5270,Consumer,India,Pune,Maharashtra,East,Technology,Phones,Product 486,347.27,4,0.2,-0.64
ORD-105270,2024-10-23,Customer 5271,Consumer,India,Kolkata,Rajasthan,South,Technology,Laptops,Product 405,2850.0,7,0.3,-127.02
ORD-105271,2023-09-29,Customer 5272,Consumer,India,Chennai,Rajasthan,East,Technology,Laptops,Product 403,2117.23,9,0.0,273.37
ORD-105272,2022-10-25,Customer 5273,Corporate,India,Hyderabad,Rajasthan,West,Technology,Accessories,Product 334,1747.38,9,0.1,10.77
ORD-105273,2025-06-26,Customer 5274,Home Office,India,Kolkata,Kerala,West,Office Supplies,Paper,Product 322,506.82,3,0.2,-10.25
ORD-105274,2023-04-09,Customer 5275,Home Office,India,Delhi,Uttar Pradesh,West,Furniture,Chairs,Product 224,1791.37,7,0.2,312.59
ORD-105275,2024-08-30,Customer 5276,Consumer,India,Ahmedabad,Gujarat,West,Technology,Tablets,Product 410,1766.5,4,0.4,-224.99
ORD-105276,2025-03-16,Customer 5277,Corporate,India,Kolkata,Kerala,North,Technology,Accessories,Product 421,532.41,9,0.2,29.31
ORD-105277,2022-06-05,Customer 5278,Consumer,India,Chennai,Karnataka,North,Technology,Phones,Product 365,7503.75,7,0.2,-111.19
ORD-105278,2025-08-10,Customer 5279,Consumer,India,Ahmedabad,Rajasthan,North,Office Supplies,Paper,Product 108,1091.3,6,0.4,-61.46
ORD-105279,2022-04-27,Customer 5280,Consumer,India,Hyderabad,Rajasthan,North,Technology,Phones,Product 424,780.81,9,0.0,128.97
ORD-105280,2022-04-20,Customer 5281,Home Office,India,Mumbai,Kerala,South,Office Supplies,Binders,Product 220,399.52,7,0.0,51.07
ORD-105281,2024-07-01,Customer 5282,Home Office,India,Chennai,Tamil Nadu,North,Furniture,Tables,Product 280,1115.1,8,0.1,70.03
ORD-105282,2023-09-05,Customer 5283,Corporate,India,Pune,Rajasthan,East,Technology,Laptops,Product 402,3629.3,5,0.05,599.15
ORD-105283,2025-02-16,Customer 5284,Corporate,India,Chennai,Kerala,West,Office Supplies,Labels,Product 401,122.86,4,0.0,29.42
ORD-105284,2023-12-17,Customer 5285,Consumer,India,Pune,Gujarat,North,Furniture,Storage,Product 299,939.89,1,0.05,192.45
ORD-105285,2022-02-23,Customer 5286,Corporate,India,Mumbai,West Bengal,East,Office Supplies,Labels,Product 381,159.21,8,0.2,-1.14
ORD-105286,2023-06-24,Customer 5287,Corporate,India,Delhi,Kerala,West,Office Supplies,Paper,Product 495,415.42,6,0.3,21.98
ORD-105287,2025-11-08,Customer 5288,Corporate,India,Bengaluru,Telangana,East,Technology,Laptops,Product 421,1324.0,4,0.0,54.92
ORD-105288,2022-08-28,Customer 5289,Consumer,India,Delhi,Tamil Nadu,West,Technology,Phones,Product 116,1895.7,3,0.1,275.53
ORD-105289,2022-09-13,Customer 5290,Consumer,India,Bengaluru,Delhi,South,Office Supplies,Paper,Product 147,337.46,5,0.05,38.53
ORD-105290,2025-03-25,Customer 5291,Home Office,India,Bengaluru,Tamil Nadu,South,Technology,Accessories,Product 333,1104.75,4,0.2,62.74
ORD-105291,2022-01-25,Customer 5292,Consumer,India,Ahmedabad,Maharashtra,East,Technology,Phones,Product 404,2692.75,7,0.1,354.23
ORD-105292,2022-09-11,Customer 5293,Home Office,India,Chennai,Delhi,West,Technology,Tablets,Product 209,2418.93,6,0.3,261.59
ORD-105293,2022-04-09,Customer 5294,Corporate,India,Bengaluru,Maharashtra,South,Technology,Laptops,Product 283,2575.89,3,0.0,497.63
ORD-105294,2023-12-20,Customer 5295,Corporate,India,Chennai,Gujarat,South,Office Supplies,Binders,Product 115,445.69,10,0.1,5.23
ORD-105295,2023-11-20,Customer 5296,Consumer,India,Ahmedabad,Uttar Pradesh,West,Technology,Phones,Product 260,1241.3,1,0.0,241.64
ORD-105296,2024-08-01,Customer 5297,Home Office,India,Kochi,Uttar Pradesh,South,Furniture,Storage,Product 31,1203.35,7,0.1,218.44
ORD-105297,2023-01-15,Customer 5298,Corporate,India,Kochi,Rajasthan,South,Furniture,Storage,Product 60,1800.6,5,0.3,-200.51
ORD-105298,2025-06-04,Customer 5299,Corporate,India,Delhi,Maharashtra,North,Furniture,Storage,Product 90,315.83,1,0.3,3.04
ORD-105299,2024-07-31,Customer 5300,Corporate,India,Pune,Delhi,North,Technology,Laptops,Product 293,2325.56,1,0.05,445.0
ORD-105300,2023-07-28,Customer 5301,Home Office,India,Chennai,Tamil Nadu,East,Office Supplies,Labels,Product 65,611.28,6,0.3,-31.05
ORD-105301,2023-02-21,,Home Office,India,Hyderabad,Telangana,East,Technology,Tablets,Product 396,1874.21,4,0.05,308.26
ORD-105302,2023-05-07,Customer 5303,Consumer,India,Bengaluru,Telangana,East,Office Supplies,Paper,Product 42,453.75,8,0.0,66.01
ORD-105303,2022-06-19,Customer 5304,Consumer,India,Pune,Gujarat,South,Office Supplies,Pens,Product 365,94.31,2,0.3,5.95
ORD-105304,2023-08-22,Customer 5305,Corporate,India,Kochi,Maharashtra,North,Furniture,Storage,Product 499,976.73,4,0.0,231.09
ORD-105305,2023-06-23,Customer 5306,Corporate,India,Mumbai,Delhi,West,Furniture,Chairs,Product 80,4159.93,8,0.0,412.0
ORD-105306,2022-08-18,Customer 5307,Consumer,India,Ahmedabad,Maharashtra,West,Furniture,Chairs,Product 379,1310.95,8,0.05,139.17
ORD-105307,2022-01-08,Customer 5308,Home Office,India,Hyderabad,Rajasthan,West,Furniture,Storage,Product 482,1064.63,5,0.05,107.79
ORD-105308,2022-07-09,Customer 5309,Home Office,India,Kochi,West Bengal,East,Office Supplies,Pens,Product 344,505.52,3,0.0,31.28
ORD-105309,2023-01-07,Customer 5310,Home Office,India,Mumbai,Telangana,North,Office Supplies,Binders,Product 297,629.68,4,0.3,-39.51
ORD-105310,2024-07-22,Customer 5311,Consumer,India,Mumbai,Kerala,East,Technology,Accessories,Product 152,2762.18,3,0.1,427.44
ORD-105311,2024-06-01,Customer 5312,Home Office,India,Kochi,Rajasthan,South,Furniture,Storage,Product 37,1120.3,2,0.1,207.54
ORD-105312,2024-10-24,Customer 5313,Consumer,India,Delhi,Kerala,North,Office Supplies,Pens,Product 250,659.05,4,0.05,129.63
ORD-105313,2024-12-13,Customer 5314,Corporate,India,Kochi,Kerala,West,Office Supplies,Paper,Product 43,1486.87,9,0.1,3.62
ORD-105314,2025-04-14,Customer 5315,Home Office,India,Ahmedabad,Uttar Pradesh,East,Furniture,Chairs,Product 196,2500.34,6,0.2,242.59
ORD-105315,2023-03-29,Customer 5316,Home Office,India,Ahmedabad,Gujarat,North,Furniture,Bookcases,Product 243,5951.0,4,0.3,-39.64
ORD-105316,2022-05-26,Customer 5317,Consumer,India,Kolkata,Tamil Nadu,West,Technology,Laptops,Product 377,1174.55,1,0.4,-153.86
ORD-105317,2025-06-26,Customer 5318,Home Office,India,Mumbai,Kerala,North,Office Supplies,Pens,Product 136,1486.43,7,0.1,157.54
ORD-105318,2024-07-29,Customer 5319,Home Office,India,Bengaluru,Maharashtra,South,Technology,Tablets,Product 123,1076.64,2,0.4,-35.44
ORD-105319,2024-02-25,Customer 5320,Consumer,India,Jaipur,Kerala,West,Furniture,Tables,Product 336,1635.88,6,0.05,175.85
ORD-105320,2024-06-22,Customer 5321,Consumer,India,Pune,Rajasthan,North,Technology,Accessories,Product 497,2897.64,10,0.0,718.61
ORD-105321,2024-11-18,Customer 5322,Home Office,India,Chennai,Tamil Nadu,West,Technology,Accessories,Product 235,1291.47,1,0.2,147.44
ORD-105322,2025-03-18,Customer 5323,Corporate,India,Chennai,Telangana,West,Furniture,Tables,Product 123,1376.5,7,0.0,196.63
ORD-105323,2024-04-01,Customer 5324,Consumer,India,,Gujarat,South,Office Supplies,Pens,Product 9,903.62,4,0.0,92.1
ORD-105324,2025-05-02,Customer 5325,Consumer,India,Delhi,Maharashtra,North,Technology,Tablets,Product 233,1134.41,3,0.3,-131.72
ORD-105325,2024-04-15,Customer 5326,Consumer,India,Delhi,West Bengal,West,Furniture,Chairs,Product 344,3847.65,10,0.3,230.53
ORD-105326,2024-08-01,Customer 5327,Consumer,India,Bengaluru,Karnataka,South,Technology,Tablets,Product 295,731.83,7,0.0,118.03
ORD-105327,2023-12-17,Customer 5328,Consumer,India,Jaipur,Uttar Pradesh,North,Technology,Accessories,Product 385,6350.83,3,0.2,338.47
ORD-105328,2025-01-08,Customer 5329,Consumer,India,Ahmedabad,Maharashtra,West,Furniture,Chairs,Product 131,2492.35,8,0.3,135.35
ORD-105329,2025-01-17,Customer 5330,Consumer,India,Bengaluru,Karnataka,East,Furniture,Tables,Product 137,1226.35,4,0.3,118.52
ORD-105330,2025-03-20,Customer 5331,Home Office,India,Ahmedabad,Kerala,South,Technology,Tablets,Product 176,1385.49,3,0.1,78.13
ORD-105331,2024-02-24,Customer 5332,Corporate,India,Hyderabad,West Bengal,North,Technology,Laptops,Product 366,1294.62,7,0.2,107.14
ORD-105332,2023-05-24,Customer 5333,Corporate,India,Pune,Delhi,West,Technology,Phones,Product 309,1647.93,7,0.2,169.33
ORD-105333,2022-11-13,Customer 5334,Corporate,India,Mumbai,West Bengal,West,Technology,Accessories,Product 431,1744.14,9,0.2,9.11
ORD-105334,2022-06-29,Customer 5335,Consumer,India,Chennai,West Bengal,South,Office Supplies,Paper,Product 484,1130.6,10,0.2,166.62
ORD-105335,2023-07-08,Customer 5336,Consumer,India,Chennai,Rajasthan,South,Office Supplies,Paper,Product 175,1797.65,7,0.1,256.74
ORD-105336,2024-05-28,Customer 5337,Corporate,India,Chennai,Tamil Nadu,South,Technology,Laptops,Product 191,2049.07,6,0.1,-10.45
ORD-105337,2025-11-29,Customer 5338,Home Office,India,Jaipur,Gujarat,West,Furniture,Storage,Product 250,750.29,3,0.4,11.45
ORD-105338,2025-04-23,Customer 5339,Consumer,India,Jaipur,Karnataka,East,Office Supplies,Paper,Product 267,350.68,4,0.05,77.94
ORD-105339,2025-08-08,Customer 5340,Corporate,India,Mumbai,Delhi,North,Technology,Accessories,Product 177,1598.04,8,0.0,330.27
ORD-105340,2024-03-01,Customer 5341,Corporate,India,Kochi,Maharashtra,East,Office Supplies,Paper,Product 41,255.96,6,0.2,8.45
ORD-105341,2023-12-01,Customer 5342,Corporate,India,Jaipur,Tamil Nadu,South,Office Supplies,Binders,Product 439,232.36,9,0.0,57.82
ORD-105342,2023-05-03,Customer 5343,Corporate,India,Delhi,Kerala,North,Technology,Tablets,Product 109,7035.15,8,0.1,18.13
ORD-105343,2025-05-02,Customer 5344,Home Office,India,Chennai,Rajasthan,South,Technology,Accessories,Product 259,2191.28,8,0.0,334.58
ORD-105344,2024-12-02,Customer 5345,Consumer,India,Kochi,Telangana,North,Office Supplies,Binders,Product 226,290.93,10,0.2,-13.83
ORD-105345,2023-03-19,Customer 5346,Home Office,India,Delhi,West Bengal,South,Furniture,Chairs,Product 99,2210.36,10,0.4,-57.91
ORD-105346,2022-07-21,Customer 5347,Home Office,India,Bengaluru,Kerala,West,Technology,Phones,Product 336,836.83,7,0.2,137.18
ORD-105347,2025-01-01,Customer 5348,Consumer,India,Kochi,West Bengal,East,Technology,Tablets,Product 270,882.83,10,0.0,182.56
ORD-105348,2022-08-09,Customer 5349,Home Office,India,Kolkata,Delhi,West,Furniture,Tables,Product 356,771.35,1,0.4,24.64
ORD-105349,2023-09-24,Customer 5350,Consumer,India,Kochi,Maharashtra,South,Office Supplies,Binders,Product 67,1465.63,5,0.05,129.03
ORD-105350,2024-04-07,Customer 5351,Consumer,India,Jaipur,Gujarat,South,Office Supplies,Labels,Product 112,424.21,7,0.1,73.02
ORD-105351,2023-01-23,Customer 5352,Corporate,India,Hyderabad,Telangana,North,Office Supplies,Pens,Product 242,102.26,10,0.1,7.31
ORD-105352,2024-09-17,Customer 5353,Home Office,India,Mumbai,Gujarat,East,Technology,Laptops,Product 124,3952.43,9,0.4,-668.44
ORD-105353,2024-09-14,Customer 5354,Home Office,India,Chennai,Gujarat,South,Furniture,Storage,Product 134,1065.26,4,0.0,185.29
ORD-105354,2024-10-24,Customer 5355,Consumer,India,Delhi,West Bengal,East,Furniture,Tables,Product 16,390.73,8,0.2,8.87
ORD-105355,2023-01-23,Customer 5356,Corporate,India,Kochi,Maharashtra,East,Furniture,Storage,Product 436,1058.15,1,0.05,59.73
ORD-105356,2022-06-10,Customer 5357,Corporate,India,Pune,Uttar Pradesh,West,Technology,Phones,Product 104,2525.5,4,0.0,596.72
ORD-105357,2023-10-16,Customer 5358,Corporate,India,Mumbai,Delhi,West,Office Supplies,Paper,Product 416,650.17,4,0.4,-11.73
ORD-105358,2023-05-11,Customer 5359,Consumer,India,Ahmedabad,Tamil Nadu,North,Office Supplies,Binders,Product 290,1609.34,2,0.1,293.17
ORD-105359,2024-06-23,Customer 5360,Consumer,India,Jaipur,Telangana,North,Furniture,Tables,Product 96,746.82,3,0.2,44.62
ORD-105360,2025-01-16,Customer 5361,Home Office,India,Mumbai,Kerala,North,Furniture,Chairs,Product 353,1340.08,3,0.0,71.58
ORD-105361,2024-04-11,Customer 5362,Home Office,India,Mumbai,Maharashtra,West,Technology,Accessories,Product 461,1142.33,9,0.2,-19.7
ORD-105362,2022-07-09,Customer 5363,Consumer,India,Kochi,Tamil Nadu,East,Furniture,Storage,Product 220,477.08,7,0.3,57.14
ORD-105363,2022-03-30,Customer 5364,Home Office,India,Jaipur,Delhi,South,Office Supplies,Pens,Product 146,889.09,2,0.1,10.44
ORD-105364,2025-03-04,Customer 5365,Home Office,India,Ahmedabad,Karnataka,North,Furniture,Bookcases,Product 309,1756.79,9,0.1,194.33
ORD-105365,2023-05-09,Customer 5366,Home Office,India,Pune,West Bengal,East,Office Supplies,Pens,Product 421,601.24,8,0.4,-56.0
ORD-105366,2022-09-18,Customer 5367,Consumer,India,Delhi,Telangana,West,Furniture,Chairs,Product 472,1715.63,6,0.3,170.54
ORD-105367,2024-05-27,Customer 5368,Consumer,India,Jaipur,West Bengal,East,Furniture,Tables,Product 1,832.61,6,0.1,49.38
ORD-105368,2024-11-02,Customer 5369,Consumer,India,Hyderabad,West Bengal,South,Office Supplies,Pens,Product 496,260.06,2,0.2,-12.14
ORD-105369,2025-11-10,Customer 5370,Consumer,India,Kolkata,Uttar Pradesh,East,Technology,Phones,Product 157,1844.59,3,0.3,162.87
ORD-105370,2022-09-07,Customer 5371,Home Office,India,Mumbai,Karnataka,West,Furniture,Storage,Product 347,2765.31,6,0.0,291.16
ORD-105371,2023-08-19,Customer 5372,Home Office,India,Chennai,Kerala,North,Technology,Laptops,Product 398,5119.4,3,0.1,591.07
ORD-105372,2022-04-01,Customer 5373,Consumer,India,Delhi,Gujarat,North,Furniture,Storage,Product 256,2180.15,7,0.4,62.62
ORD-105373,2025-07-10,Customer 5374,Home Office,India,Chennai,Kerala,North,Office Supplies,Pens,Product 152,509.57,5,0.4,-29.13
ORD-105374,2023-11-05,Customer 5375,Home Office,India,Ahmedabad,Telangana,North,Furniture,Tables,Product 335,1549.18,4,0.3,-109.69
ORD-105375,2023-01-29,Customer 5376,Home Office,India,Chennai,Maharashtra,North,Office Supplies,Pens,Product 202,503.78,8,0.0,99.27
ORD-105376,2023-02-26,Customer 5377,Home Office,India,Pune,Maharashtra,East,Furniture,Tables,Product 152,667.31,2,0.4,39.34
ORD-105377,2022-07-05,Customer 5378,Corporate,India,Ahmedabad,Delhi,North,Technology,Accessories,Product 16,1829.07,3,0.2,122.28
ORD-105378,2025-05-21,Customer 5379,Corporate,India,Delhi,Delhi,North,Office Supplies,Labels,Product 95,209.97,10,0.0,39.42
ORD-105379,2024-09-02,Customer 5380,Consumer,India,Ahmedabad,Delhi,West,Technology,Tablets,Product 157,1660.53,4,0.2,247.39
ORD-105380,2025-10-26,Customer 5381,Consumer,India,Delhi,Rajasthan,North,Technology,Accessories,Product 393,5213.52,10,0.3,739.58
ORD-105381,2023-03-24,Customer 5382,Home Office,India,Ahmedabad,Karnataka,North,Furniture,Tables,Product 164,2219.37,6,0.0,252.64
ORD-105382,2023-10-22,Customer 5383,Corporate,India,Kochi,West Bengal,South,Technology,Tablets,Product 75,987.83,5,0.3,149.99
ORD-105383,2022-02-09,Customer 5384,Consumer,India,Mumbai,Tamil Nadu,East,Technology,Laptops,Product 19,1717.22,5,0.3,-181.8
ORD-105384,2022-06-01,Customer 5385,Consumer,India,Hyderabad,West Bengal,East,Furniture,Tables,Product 400,755.8,7,0.0,186.84
ORD-105385,2022-11-10,Customer 5386,Corporate,India,Delhi,West Bengal,North,Furniture,Storage,Product 265,1248.23,8,0.3,2.21
ORD-105386,2023-09-22,Customer 5387,Consumer,India,Delhi,Uttar Pradesh,South,Furniture,Chairs,Product 300,2557.64,6,0.4,-169.1
ORD-105387,2022-06-27,Customer 5388,Consumer,India,Hyderabad,Tamil Nadu,South,Office Supplies,Paper,Product 181,764.38,3,0.0,172.42
ORD-105388,2025-03-07,Customer 5389,Corporate,India,Hyderabad,Rajasthan,South,Furniture,Tables,Product 475,6534.25,4,0.05,507.16
ORD-105389,2025-01-12,Customer 5390,Home Office,India,Hyderabad,West Bengal,West,Office Supplies,Labels,Product 98,1085.42,1,0.05,64.31
ORD-105390,2024-02-21,Customer 5391,Corporate,India,Ahmedabad,Delhi,North,Technology,Phones,Product 75,2055.23,5,0.05,309.17
ORD-105391,2022-01-19,Customer 5392,Consumer,India,Hyderabad,Gujarat,South,Furniture,Bookcases,Product 467,2018.82,10,0.2,214.76
ORD-105392,2024-11-19,Customer 5393,Corporate,India,Chennai,Maharashtra,South,Office Supplies,Binders,Product 200,438.35,8,0.05,4.12
ORD-105393,2025-08-29,Customer 5394,Home Office,India,Kochi,Tamil Nadu,North,Furniture,Chairs,Product 171,624.68,3,0.4,20.59
ORD-105394,2022-09-29,Customer 5395,Consumer,India,Mumbai,Karnataka,North,Office Supplies,Labels,Product 379,1168.37,10,0.4,-51.95
ORD-105395,2022-01-22,Customer 5396,Consumer,India,Kochi,Tamil Nadu,South,Furniture,Storage,Product 368,2504.8,4,0.05,203.87
ORD-105396,2025-08-26,Customer 5397,Consumer,India,Kochi,Kerala,East,Technology,Laptops,Product 468,1538.95,4,0.1,179.3
ORD-105397,2025-01-12,Customer 5398,Home Office,India,Jaipur,Kerala,North,Furniture,Storage,Product 297,1553.36,6,0.1,65.45
ORD-105398,2024-04-17,Customer 5399,Consumer,India,Pune,Gujarat,East,Furniture,Bookcases,Product 11,2912.39,9,0.1,163.76
ORD-105399,2023-09-13,Customer 5400,Consumer,India,Delhi,Kerala,East,Office Supplies,Pens,Product 141,866.74,10,0.05,146.69
ORD-105400,2024-07-27,Customer 5401,Home Office,India,Hyderabad,Delhi,East,Technology,Phones,Product 209,695.43,3,0.0,155.43
ORD-105401,2023-05-04,Customer 5402,Corporate,India,Pune,Gujarat,North,Office Supplies,Labels,Product 427,585.79,4,0.0,95.93
ORD-105402,2023-02-07,Customer 5403,Home Office,India,Jaipur,Maharashtra,East,Office Supplies,Pens,Product 299,448.38,6,0.0,24.98
ORD-105403,2023-06-01,Customer 5404,Corporate,India,Hyderabad,Telangana,North,Technology,Laptops,Product 471,3710.76,6,0.3,291.8
ORD-105404,2023-08-06,Customer 5405,Consumer,India,Pune,Uttar Pradesh,North,Technology,Tablets,Product 310,3518.25,7,0.05,737.5
ORD-105405,2025-07-23,Customer 5406,Home Office,India,Ahmedabad,Gujarat,East,Office Supplies,Paper,Product 434,1178.15,1,0.0,171.9
ORD-105406,2023-02-03,Customer 5407,Home Office,India,Ahmedabad,Uttar Pradesh,South,Office Supplies,Binders,Product 396,241.77,9,0.2,6.43
ORD-105407,2025-02-26,Customer 5408,Corporate,India,Bengaluru,Karnataka,South,Furniture,Tables,Product 329,780.9,2,0.0,193.82
ORD-105408,2023-09-22,Customer 5409,Home Office,India,Chennai,Telangana,North,Technology,Laptops,Product 475,3713.37,4,0.0,644.72
ORD-105409,2024-10-25,Customer 5410,Corporate,India,Pune,Maharashtra,East,Furniture,Bookcases,Product 89,884.97,3,0.2,137.86
ORD-105410,2023-03-14,Customer 5411,Corporate,India,Kolkata,Rajasthan,East,Office Supplies,Binders,Product 215,185.99,3,0.1,21.42
ORD-105411,2022-11-13,Customer 5412,Corporate,India,Ahmedabad,Rajasthan,West,Technology,Accessories,Product 311,2544.6,5,0.0,219.83
ORD-105412,2022-05-05,Customer 5413,Home Office,India,Mumbai,West Bengal,South,Office Supplies,Binders,Product 116,350.34,7,0.1,18.79
ORD-105413,2024-06-12,Customer 5414,Consumer,India,Ahmedabad,Kerala,East,Technology,Accessories,Product 295,5761.23,7,0.1,661.98
ORD-105414,2022-03-17,Customer 5415,Home Office,India,Kochi,Tamil Nadu,North,Technology,Tablets,Product 137,2182.14,7,0.1,165.78
ORD-105415,2025-07-30,Customer 5416,Corporate,India,Jaipur,Karnataka,North,Furniture,Bookcases,Product 234,1442.72,3,0.2,3.74
ORD-105416,2024-08-23,Customer 5417,Consumer,India,Bengaluru,Delhi,East,Furniture,Bookcases,Product 217,1022.61,9,0.05,20.97
ORD-105417,2024-03-03,Customer 5418,Home Office,India,Chennai,Uttar Pradesh,West,Technology,Tablets,Product 217,5062.34,6,0.1,822.45
ORD-105418,2022-12-13,Customer 5419,Consumer,India,Ahmedabad,Telangana,South,Furniture,Tables,Product 266,1641.2,10,0.3,111.94
ORD-105419,2024-07-29,Customer 5420,Consumer,India,Chennai,Maharashtra,East,Technology,Tablets,Product 380,1380.25,8,0.3,-50.4
ORD-105420,2022-05-10,Customer 5421,Consumer,India,Mumbai,Kerala,North,Technology,Laptops,Product 143,1074.26,1,0.3,27.55
ORD-105421,2023-10-24,Customer 5422,Corporate,India,Kochi,West Bengal,West,Technology,Accessories,Product 421,1716.06,4,0.1,36.22
ORD-105422,2025-10-07,Customer 5423,Corporate,India,Hyderabad,Maharashtra,West,Office Supplies,Binders,Product 108,264.84,7,0.1,25.23
ORD-105423,2025-03-14,Customer 5424,Consumer,India,Kochi,Maharashtra,North,Furniture,Bookcases,Product 179,2537.39,9,0.1,198.18
ORD-105424,2023-12-02,Customer 5425,Consumer,India,Jaipur,Gujarat,North,Furniture,Tables,Product 3,401.3,3,0.3,20.3
ORD-105425,2024-10-12,Customer 5426,Corporate,India,Jaipur,Gujarat,South,Furniture,Bookcases,Product 152,1187.3,6,0.3,-25.17
ORD-105426,2023-04-30,Customer 5427,Corporate,India,Kochi,Gujarat,North,Office Supplies,Pens,Product 88,743.37,8,0.05,94.14
ORD-105427,2023-08-01,Customer 5428,Corporate,India,Ahmedabad,Telangana,North,Technology,Phones,Product 9,2248.28,3,0.0,229.55
ORD-105428,2025-06-22,Customer 5429,Corporate,India,Kolkata,West Bengal,East,Office Supplies,Binders,Product 498,313.68,6,0.05,8.53
ORD-105429,2025-06-21,Customer 5430,Corporate,India,Chennai,Gujarat,East,Office Supplies,Binders,Product 289,767.99,9,0.05,155.21
ORD-105430,2025-02-16,Customer 5431,Corporate,India,Chennai,Rajasthan,West,Furniture,Chairs,Product 14,730.84,9,0.4,-120.7
ORD-105431,2023-10-28,Customer 5432,Home Office,India,Delhi,Maharashtra,South,Technology,Accessories,Product 259,1774.0,6,0.05,132.42
ORD-105432,2023-07-06,Customer 5433,Corporate,India,Pune,Kerala,South,Office Supplies,Pens,Product 312,763.8,5,0.0,102.35
ORD-105433,2025-04-09,Customer 5434,Consumer,India,Chennai,West Bengal,East,Technology,Phones,Product 454,2431.92,1,0.3,-173.95
ORD-105434,2022-10-27,Customer 5435,Home Office,India,Bengaluru,Telangana,North,Furniture,Chairs,Product 80,838.27,3,0.0,130.69
ORD-105435,2025-04-28,Customer 5436,Corporate,India,Chennai,Kerala,West,Office Supplies,Labels,Product 419,1088.96,3,0.05,115.91
ORD-105436,2022-10-19,Customer 5437,Corporate,India,Delhi,Karnataka,North,Technology,Accessories,Product 401,1904.35,4,0.1,80.99
ORD-105437,2024-08-09,Customer 5438,Corporate,India,Hyderabad,Uttar Pradesh,North,Office Supplies,Labels,Product 453,810.42,5,0.1,20.99
ORD-105438,2024-07-23,Customer 5439,Corporate,India,Kochi,Uttar Pradesh,East,Technology,Laptops,Product 446,4863.23,8,0.05,186.37
ORD-105439,2024-09-11,Customer 5440,Consumer,India,Mumbai,Gujarat,North,Office Supplies,Labels,Product 214,1033.8,9,0.1,107.59
ORD-105440,2024-06-27,Customer 5441,Consumer,India,Hyderabad,Uttar Pradesh,East,Furniture,Chairs,Product 400,2692.44,7,0.0,586.01
ORD-105441,2024-09-22,Customer 5442,Home Office,India,Hyderabad,Kerala,South,Technology,Phones,Product 375,2040.16,10,0.1,47.68
ORD-105442,2024-02-19,Customer 5443,Consumer,India,Ahmedabad,Delhi,West,Technology,Phones,Product 13,3015.74,6,0.1,358.18
ORD-105443,2023-06-17,Customer 5444,Corporate,India,Pune,Tamil Nadu,North,Office Supplies,Paper,Product 363,574.47,3,0.3,23.56
ORD-105444,2022-03-28,Customer 5445,Corporate,India,Delhi,West Bengal,West,Technology,Tablets,Product 268,820.14,9,0.1,29.89
ORD-105445,2025-11-26,Customer 5446,Home Office,India,Bengaluru,Karnataka,East,Technology,Tablets,Product 74,2191.46,10,0.1,314.2
ORD-105446,2024-02-20,Customer 5447,Home Office,India,Ahmedabad,Kerala,West,Technology,Tablets,Product 10,2126.38,1,0.1,331.5
ORD-105447,2023-07-12,Customer 5448,Corporate,India,Bengaluru,Rajasthan,North,Furniture,Chairs,Product 52,1899.88,9,0.0,358.39
ORD-105448,2023-09-16,Customer 5449,Consumer,India,Kolkata,Karnataka,East,Furniture,Chairs,Product 368,1196.22,3,0.0,271.63
